"common_name","scientific_name","city","state","diameter_breast_height_CM","condition","native","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","longitude_coordinate","latitude_coordinate","location_type","zipcode","address","neighborhood","location_name","ward","district","overhead_utility","height_M","height_binned_M","percent_population"
"Pitch pine","Pinus rigida","Boston","Massachusetts",21.5,"excellent","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red pine","Pinus resinosa","Boston","Massachusetts",26.7,"fair","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",27.8,"fair","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",27.1,"good","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scrub oak","Quercus berberidifolia","Boston","Massachusetts",2.1,"fair","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",13.5,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",19.5,"fair","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",19.1,"excellent","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.8,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",10.8,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",20.9,"good","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",10.1,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scrub oak","Quercus berberidifolia","Boston","Massachusetts",2.6,"good","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree softwood","Tree","Boston","Massachusetts",7.4,"dead","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",14.3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scrub oak","Quercus berberidifolia","Boston","Massachusetts",2.1,"fair","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree softwood","Tree","Boston","Massachusetts",8.6,"dead","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bear oak","Quercus ilicifolia","Boston","Massachusetts",2.7,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",28,"fair","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",5,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scrub oak","Quercus berberidifolia","Boston","Massachusetts",2,"fair","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",8.4,"dead","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",18.5,"good","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",21.3,"good","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scrub oak","Quercus berberidifolia","Boston","Massachusetts",2.5,"excellent","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bear oak","Quercus ilicifolia","Boston","Massachusetts",2.4,"poor","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scrub oak","Quercus berberidifolia","Boston","Massachusetts",2,"excellent","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bear oak","Quercus ilicifolia","Boston","Massachusetts",2.4,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bigtooth aspen","Populus grandidentata","Boston","Massachusetts",3.1,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",19,"good","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",7,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",13.6,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitch pine","Pinus rigida","Boston","Massachusetts",6.5,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",5.9,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4.3,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Boston","Massachusetts",23.2,"excellent","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.4,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",5.2,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Boston","Massachusetts",36.4,"excellent","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.1,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.2,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4.2,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",6,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",5.5,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",7.9,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Boston","Massachusetts",39.2,"excellent","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American beech","Fagus grandifolia","Boston","Massachusetts",6.2,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",5.4,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",8.4,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",6.6,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4.1,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",6.1,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",5.5,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Boston","Massachusetts",41.6,"excellent","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",5.2,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Boston","Massachusetts",56,"excellent","naturally_occurring","45.72 to 60.96 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White oak","Quercus alba","Boston","Massachusetts",32.8,"excellent","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.2,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4.2,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",10.6,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",5.5,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",30.4,"excellent","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Boston","Massachusetts",52.1,"excellent","naturally_occurring","45.72 to 60.96 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",5.7,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",5.3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4.5,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",6.9,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",18.2,"fair","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",10,"dead","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.4,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.6,"dead","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.6,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.8,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",30.4,"good","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",11.6,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.3,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",7.4,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4.5,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Boston","Massachusetts",5.6,"dead","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.6,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",7,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",5.2,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",9.3,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.9,"dead","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.3,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.7,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",5,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",7.6,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",6.4,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",3.1,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",6.2,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",17.2,"dead","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",8.3,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",9.5,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",3.2,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",6.4,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",10.8,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4.5,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",9.7,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",7.2,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",5.1,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4.2,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4.6,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4.4,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.6,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.9,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White oak","Quercus alba","Boston","Massachusetts",32.7,"excellent","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",7,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",6.6,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",4.4,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
